t;Call;
254.300000;0.000159;
254.400000;0.000159;
254.500000;0.000159;
254.600000;0.000159;
254.700000;0.000159;
254.800000;0.000159;
254.900000;0.000159;
255.000000;0.000159;
255.100000;0.000159;
255.200000;0.000159;
255.300000;0.000159;
255.400000;0.000159;
255.500000;0.000159;
255.600000;0.000159;
255.700000;0.000159;
255.800000;0.000159;
255.900000;0.000159;
256.000000;0.000159;
256.100000;0.000159;
256.200000;0.000159;
256.300000;0.000159;
256.400000;0.000159;
256.500000;0.000159;
256.600000;0.000159;
256.700000;0.000159;
256.800000;0.000159;
256.900000;0.000159;
257.000000;0.000159;
257.100000;0.000159;
257.200000;0.000159;
257.300000;0.000159;
257.400000;0.000159;
257.500000;0.000159;
257.600000;0.000159;
257.700000;0.000159;
257.800000;0.000159;
257.900000;0.000159;
258.000000;0.000159;
258.100000;0.000159;
258.200000;0.000159;
258.300000;0.000159;
258.400000;0.000159;
258.500000;0.000159;
258.600000;0.000159;
258.700000;0.000159;
258.800000;0.000159;
258.900000;0.000159;
259.000000;0.000159;
259.100000;0.000159;
259.200000;0.000159;
259.300000;0.000159;
259.400000;0.000159;
259.500000;0.000159;
259.600000;0.000159;
259.700000;0.000159;
259.800000;0.000159;
259.900000;0.000159;
260.000000;0.000159;
260.100000;0.000159;
260.200000;0.000159;
260.300000;0.000159;
260.400000;0.000159;
260.500000;0.000159;
260.600000;0.000159;
260.700000;0.000159;
260.800000;0.000159;
260.900000;0.000159;
261.000000;0.000159;
261.100000;0.000159;
261.200000;0.000159;
261.300000;0.000159;
261.400000;0.000159;
261.500000;0.000159;
261.600000;0.000159;
261.700000;0.000159;
261.800000;0.000159;
261.900000;0.000159;
262.000000;0.000159;
262.100000;0.000159;
262.200000;0.000159;
262.300000;0.000159;
262.400000;0.000159;
262.500000;0.000159;
262.600000;0.000159;
262.700000;0.000159;
262.800000;0.000159;
262.900000;0.000159;
263.000000;0.000159;
263.100000;0.000159;
263.200000;0.000159;
263.300000;0.000159;
263.400000;0.000159;
263.500000;0.000159;
263.600000;0.000159;
263.700000;0.000159;
263.800000;0.000159;
263.900000;0.000159;
264.000000;0.000159;
264.100000;0.000159;
264.200000;0.000159;
264.300000;0.000159;
264.400000;0.000159;
264.500000;0.000159;
264.600000;0.000159;
264.700000;0.000159;
264.800000;0.000159;
264.900000;0.000159;
265.000000;0.000159;
265.100000;0.000159;
265.200000;0.000159;
265.300000;0.000159;
265.400000;0.000159;
265.500000;0.000159;
265.600000;0.000159;
265.700000;0.000159;
265.800000;0.000159;
265.900000;0.000159;
266.000000;0.000159;
266.100000;0.000159;
266.200000;0.000159;
266.300000;0.000159;
266.400000;0.000159;
266.500000;0.000159;
266.600000;0.000159;
266.700000;0.000159;
266.800000;0.000159;
266.900000;0.000159;
267.000000;0.000159;
267.100000;0.000159;
267.200000;0.000159;
267.300000;0.000159;
267.400000;0.000159;
267.500000;0.000159;
267.600000;0.000159;
267.700000;0.000159;
267.800000;0.000159;
267.900000;0.000159;
268.000000;0.000159;
268.100000;0.000159;
268.200000;0.000159;
268.300000;0.000159;
268.400000;0.000159;
268.500000;0.000159;
268.600000;0.000159;
268.700000;0.000159;
268.800000;0.000159;
268.900000;0.000159;
269.000000;0.000159;
269.100000;0.000159;
269.200000;0.000159;
269.300000;0.000159;
269.400000;0.000159;
269.500000;0.000159;
269.600000;0.000159;
269.700000;0.000159;
269.800000;0.000159;
269.900000;0.000159;
270.000000;0.000159;
270.100000;0.000159;
270.200000;0.000159;
270.300000;0.000159;
270.400000;0.000159;
270.500000;0.000159;
270.600000;0.000159;
270.700000;0.000159;
270.800000;0.000159;
270.900000;0.000159;
271.000000;0.000159;
271.100000;0.000159;
271.200000;0.000159;
271.300000;0.000159;
271.400000;0.000159;
271.500000;0.000159;
271.600000;0.000159;
271.700000;0.000159;
271.800000;0.000159;
271.900000;0.000159;
272.000000;0.000159;
272.100000;0.000159;
272.200000;0.000159;
272.300000;0.000159;
272.400000;0.000159;
272.500000;0.000159;
272.600000;0.000159;
272.700000;0.000159;
272.800000;0.000159;
272.900000;0.000159;
273.000000;0.000159;
273.100000;0.000159;
273.200000;0.000159;
273.300000;0.000159;
273.400000;0.000159;
273.500000;0.000159;
273.600000;0.000159;
273.700000;0.000159;
273.800000;0.000159;
273.900000;0.000159;
274.000000;0.000159;
274.100000;0.000159;
274.200000;0.000159;
274.300000;0.000159;
274.400000;0.000159;
274.500000;0.000159;
274.600000;0.000159;
274.700000;0.000159;
274.800000;0.000159;
274.900000;0.000159;
275.000000;0.000159;
275.100000;0.000159;
275.200000;0.000159;
275.300000;0.000159;
275.400000;0.000159;
275.500000;0.000159;
275.600000;0.000159;
275.700000;0.000159;
275.800000;0.000159;
275.900000;0.000159;
276.000000;0.000159;
276.100000;0.000159;
276.200000;0.000159;
276.300000;0.000159;
276.400000;0.000159;
276.500000;0.000159;
276.600000;0.000159;
276.700000;0.000159;
276.800000;0.000159;
276.900000;0.000159;
277.000000;0.000159;
277.100000;0.000159;
277.200000;0.000159;
277.300000;0.000159;
277.400000;0.000159;
277.500000;0.000159;
277.600000;0.000159;
277.700000;0.000159;
277.800000;0.000159;
277.900000;0.000159;
278.000000;0.000159;
278.100000;0.000159;
278.200000;0.000159;
278.300000;0.000159;
278.400000;0.000159;
278.500000;0.000159;
278.600000;0.000159;
278.700000;0.000159;
278.800000;0.000159;
278.900000;0.000159;
279.000000;0.000159;
279.100000;0.000159;
279.200000;0.000159;
279.300000;0.000159;
279.400000;0.000159;
279.500000;0.000159;
279.600000;0.000159;
279.700000;0.000159;
279.800000;0.000159;
279.900000;0.000159;
280.000000;0.000159;
280.100000;0.000159;
280.200000;0.000159;
280.300000;0.000159;
280.400000;0.000159;
280.500000;0.000159;
280.600000;0.000159;
280.700000;0.000159;
280.800000;0.000159;
280.900000;0.000159;
281.000000;0.000159;
281.100000;0.000159;
281.200000;0.000159;
281.300000;0.000159;
281.400000;0.000159;
281.500000;0.000159;
281.600000;0.000159;
281.700000;0.000159;
281.800000;0.000159;
281.900000;0.000159;
282.000000;0.000159;
282.100000;0.000159;
282.200000;0.000159;
282.300000;0.000159;
282.400000;0.000159;
282.500000;0.000159;
282.600000;0.000159;
282.700000;0.000159;
282.800000;0.000159;
282.900000;0.000159;
283.000000;0.000159;
283.100000;0.000159;
283.200000;0.000159;
283.300000;0.000159;
283.400000;0.000159;
283.500000;0.000159;
283.600000;0.000159;
283.700000;0.000159;
283.800000;0.000159;
283.900000;0.000159;
284.000000;0.000159;
284.100000;0.000159;
284.200000;0.000159;
284.300000;0.000159;
284.400000;0.000159;
284.500000;0.000159;
284.600000;0.000159;
284.700000;0.000159;
284.800000;0.000159;
284.900000;0.000159;
285.000000;0.000159;
285.100000;0.000159;
285.200000;0.000159;
285.300000;0.000159;
285.400000;0.000159;
285.500000;0.000159;
285.600000;0.000159;
285.700000;0.000159;
285.800000;0.000159;
285.900000;0.000159;
286.000000;0.000159;
286.100000;0.000159;
286.200000;0.000159;
286.300000;0.000159;
286.400000;0.000159;
286.500000;0.000159;
286.600000;0.000159;
286.700000;0.000159;
286.800000;0.000159;
286.900000;0.000159;
287.000000;0.000159;
287.100000;0.000159;
287.200000;0.000159;
287.300000;0.000159;
287.400000;0.000159;
287.500000;0.000159;
287.600000;0.000159;
287.700000;0.000159;
287.800000;0.000159;
287.900000;0.000159;
288.000000;0.000159;
288.100000;0.000159;
288.200000;0.000159;
288.300000;0.000159;
288.400000;0.000159;
288.500000;0.000159;
288.600000;0.000159;
288.700000;0.000159;
288.800000;0.000159;
288.900000;0.000159;
289.000000;0.000159;
289.100000;0.000159;
289.200000;0.000159;
289.300000;0.000159;
289.400000;0.000159;
289.500000;0.000159;
289.600000;0.000159;
289.700000;0.000159;
289.800000;0.000159;
289.900000;0.000159;
290.000000;0.000159;
290.100000;0.000159;
290.200000;0.000159;
290.300000;0.000159;
290.400000;0.000159;
290.500000;0.000159;
290.600000;0.000159;
290.700000;0.000159;
290.800000;0.000159;
290.900000;0.000159;
291.000000;0.000159;
291.100000;0.000159;
291.200000;0.000159;
291.300000;0.000159;
291.400000;0.000159;
291.500000;0.000159;
291.600000;0.000159;
291.700000;0.000159;
291.800000;0.000159;
291.900000;0.000159;
292.000000;0.000159;
292.100000;0.000159;
292.200000;0.000159;
292.300000;0.000159;
292.400000;0.000159;
292.500000;0.000159;
292.600000;0.000159;
292.700000;0.000159;
292.800000;0.000159;
292.900000;0.000159;
293.000000;0.000159;
293.100000;0.000159;
293.200000;0.000159;
293.300000;0.000159;
293.400000;0.000159;
293.500000;0.000159;
293.600000;0.000159;
293.700000;0.000159;
293.800000;0.000159;
293.900000;0.000159;
294.000000;0.000159;
294.100000;0.000159;
294.200000;0.000159;
294.300000;0.000159;
294.400000;0.000159;
294.500000;0.000159;
294.600000;0.000159;
294.700000;0.000159;
294.800000;0.000159;
294.900000;0.000159;
295.000000;0.000159;
295.100000;0.000159;
295.200000;0.000159;
295.300000;0.000159;
295.400000;0.000159;
295.500000;0.000159;
295.600000;0.000159;
295.700000;0.000159;
295.800000;0.000159;
295.900000;0.000159;
296.000000;0.000159;
296.100000;0.000159;
296.200000;0.000159;
296.300000;0.000159;
296.400000;0.000159;
296.500000;0.000159;
296.600000;0.000159;
296.700000;0.000159;
296.800000;0.000159;
296.900000;0.000159;
297.000000;0.000159;
297.100000;0.000159;
297.200000;0.000159;
297.300000;0.000159;
297.400000;0.000159;
297.500000;0.000159;
297.600000;0.000159;
297.700000;0.000159;
297.800000;0.000159;
297.900000;0.000159;
298.000000;0.000159;
298.100000;0.000159;
298.200000;0.000159;
298.300000;0.000159;
298.400000;0.000159;
298.500000;0.000159;
298.600000;0.000159;
298.700000;0.000159;
298.800000;0.000159;
298.900000;0.000159;
299.000000;0.000159;
299.100000;0.000159;
299.200000;0.000159;
299.300000;0.000159;
299.400000;0.000159;
299.500000;0.000159;
299.600000;0.000159;
299.700000;0.000159;
299.800000;0.000159;
299.900000;0.000159;
300.000000;0.000159;
300.100000;0.000159;
300.200000;0.000159;
300.300000;0.000159;
300.400000;0.000159;
300.500000;0.000159;
300.600000;0.000159;
300.700000;0.000159;
300.800000;0.000159;
300.900000;0.000159;
301.000000;0.000159;
301.100000;0.000159;
301.200000;0.000159;
301.300000;0.000159;
301.400000;0.000159;
301.500000;0.000159;
301.600000;0.000159;
301.700000;0.000159;
301.800000;0.000159;
301.900000;0.000159;
302.000000;0.000159;
302.100000;0.000159;
302.200000;0.000159;
302.300000;0.000159;
302.400000;0.000159;
302.500000;0.000159;
302.600000;0.000159;
302.700000;0.000159;
302.800000;0.000159;
302.900000;0.000159;
303.000000;0.000159;
303.100000;0.000159;
303.200000;0.000159;
303.300000;0.000159;
303.400000;0.000159;
303.500000;0.000159;
303.600000;0.000159;
303.700000;0.000159;
303.800000;0.000159;
303.900000;0.000159;
304.000000;0.000159;
304.100000;0.000159;
304.200000;0.000159;
304.300000;0.000159;
304.400000;0.000159;
304.500000;0.000159;
304.600000;0.000159;
304.700000;0.000159;
304.800000;0.000159;
304.900000;0.000159;
305.000000;0.000159;
305.100000;0.000159;
305.200000;0.000159;
305.300000;0.000159;
305.400000;0.000159;
305.500000;0.000159;
305.600000;0.000159;
305.700000;0.000159;
305.800000;0.000159;
305.900000;0.000159;
306.000000;0.000159;
306.100000;0.000159;
306.200000;0.000159;
306.300000;0.000159;
306.400000;0.000159;
306.500000;0.000159;
306.600000;0.000159;
306.700000;0.000159;
306.800000;0.000159;
306.900000;0.000159;
307.000000;0.000159;
307.100000;0.000159;
307.200000;0.000159;
307.300000;0.000159;
307.400000;0.000159;
307.500000;0.000159;
307.600000;0.000159;
307.700000;0.000159;
307.800000;0.000159;
307.900000;0.000159;
308.000000;0.000159;
308.100000;0.000159;
308.200000;0.000159;
308.300000;0.000159;
308.400000;0.000159;
308.500000;0.000159;
308.600000;0.000159;
308.700000;0.000159;
308.800000;0.000159;
308.900000;0.000159;
309.000000;0.000159;
309.100000;0.000159;
309.200000;0.000159;
309.300000;0.000159;
309.400000;0.000159;
309.500000;0.000159;
309.600000;0.000159;
309.700000;0.000159;
309.800000;0.000159;
309.900000;0.000159;
310.000000;0.000159;
310.100000;0.000159;
310.200000;0.000159;
310.300000;0.000159;
310.400000;0.000159;
310.500000;0.000159;
310.600000;0.000159;
310.700000;0.000159;
310.800000;0.000159;
310.900000;0.000159;
311.000000;0.000159;
311.100000;0.000159;
311.200000;0.000159;
311.300000;0.000159;
311.400000;0.000159;
311.500000;0.000159;
311.600000;0.000159;
311.700000;0.000159;
311.800000;0.000159;
311.900000;0.000159;
312.000000;0.000159;
312.100000;0.000159;
312.200000;0.000159;
312.300000;0.000159;
312.400000;0.000159;
312.500000;0.000159;
312.600000;0.000159;
312.700000;0.000159;
312.800000;0.000159;
312.900000;0.000159;
313.000000;0.000159;
313.100000;0.000159;
313.200000;0.000159;
313.300000;0.000159;
313.400000;0.000159;
313.500000;0.000159;
313.600000;0.000159;
313.700000;0.000159;
313.800000;0.000159;
313.900000;0.000159;
314.000000;0.000159;
314.100000;0.000159;
314.200000;0.000159;
314.300000;0.000159;
314.400000;0.000159;
314.500000;0.000159;
314.600000;0.000159;
314.700000;0.000159;
314.800000;0.000159;
314.900000;0.000159;
315.000000;0.000159;
315.100000;0.000159;
315.200000;0.000159;
315.300000;0.000159;
315.400000;0.000159;
315.500000;0.000159;
315.600000;0.000159;
315.700000;0.000159;
315.800000;0.000159;
315.900000;0.000159;
316.000000;0.000159;
316.100000;0.000159;
316.200000;0.000159;
316.300000;0.000159;
316.400000;0.000159;
316.500000;0.000159;
316.600000;0.000159;
316.700000;0.000159;
316.800000;0.000159;
316.900000;0.000159;
317.000000;0.000159;
317.100000;0.000159;
317.200000;0.000159;
317.300000;0.000159;
317.400000;0.000159;
317.500000;0.000159;
317.600000;0.000159;
317.700000;0.000159;
317.800000;0.000159;
317.900000;0.000159;
318.000000;0.000159;
318.100000;0.000159;
318.200000;0.000159;
318.300000;0.000159;
318.400000;0.000159;
318.500000;0.000159;
318.600000;0.000159;
318.700000;0.000159;
318.800000;0.000159;
318.900000;0.000159;
319.000000;0.000159;
319.100000;0.000159;
319.200000;0.000159;
319.300000;0.000159;
319.400000;0.000159;
319.500000;0.000159;
319.600000;0.000159;
319.700000;0.000159;
319.800000;0.000159;
319.900000;0.000159;
320.000000;0.000159;
320.100000;0.000159;
320.200000;0.000159;
320.300000;0.000159;
320.400000;0.000159;
320.500000;0.000159;
320.600000;0.000159;
320.700000;0.000159;
320.800000;0.000159;
320.900000;0.000159;
321.000000;0.000159;
321.100000;0.000159;
321.200000;0.000159;
321.300000;0.000159;
321.400000;0.000159;
321.500000;0.000159;
321.600000;0.000159;
321.700000;0.000159;
321.800000;0.000159;
321.900000;0.000159;
322.000000;0.000159;
322.100000;0.000159;
322.200000;0.000159;
322.300000;0.000159;
322.400000;0.000159;
322.500000;0.000159;
322.600000;0.000159;
322.700000;0.000159;
322.800000;0.000159;
322.900000;0.000159;
323.000000;0.000159;
323.100000;0.000159;
323.200000;0.000159;
323.300000;0.000159;
323.400000;0.000159;
323.500000;0.000159;
323.600000;0.000159;
323.700000;0.000159;
323.800000;0.000159;
323.900000;0.000159;
324.000000;0.000159;
324.100000;0.000159;
324.200000;0.000159;
324.300000;0.000159;
324.400000;0.000159;
324.500000;0.000159;
324.600000;0.000159;
324.700000;0.000159;
324.800000;0.000159;
324.900000;0.000159;
325.000000;0.000159;
325.100000;0.000159;
325.200000;0.000159;
325.300000;0.000159;
325.400000;0.000159;
325.500000;0.000159;
325.600000;0.000159;
325.700000;0.000159;
325.800000;0.000159;
325.900000;0.000159;
326.000000;0.000159;
326.100000;0.000159;
326.200000;0.000159;
326.300000;0.000159;
326.400000;0.000159;
326.500000;0.000159;
326.600000;0.000159;
326.700000;0.000159;
326.800000;0.000159;
326.900000;0.000159;
327.000000;0.000159;
327.100000;0.000159;
327.200000;0.000159;
327.300000;0.000159;
327.400000;0.000159;
327.500000;0.000159;
327.600000;0.000159;
327.700000;0.000159;
327.800000;0.000159;
327.900000;0.000159;
328.000000;0.000159;
328.100000;0.000159;
328.200000;0.000159;
328.300000;0.000159;
328.400000;0.000159;
328.500000;0.000159;
328.600000;0.000159;
328.700000;0.000159;
328.800000;0.000159;
328.900000;0.000159;
329.000000;0.000159;
329.100000;0.000159;
329.200000;0.000159;
329.300000;0.000159;
329.400000;0.000159;
329.500000;0.000159;
329.600000;0.000159;
329.700000;0.000159;
329.800000;0.000159;
329.900000;0.000159;
330.000000;0.000159;
330.100000;0.000159;
330.200000;0.000159;
330.300000;0.000159;
330.400000;0.000159;
330.500000;0.000159;
330.600000;0.000159;
330.700000;0.000159;
330.800000;0.000159;
330.900000;0.000159;
331.000000;0.000159;
331.100000;0.000159;
331.200000;0.000159;
331.300000;0.000159;
331.400000;0.000159;
331.500000;0.000159;
331.600000;0.000159;
331.700000;0.000159;
331.800000;0.000159;
331.900000;0.000159;
332.000000;0.000159;
332.100000;0.000159;
332.200000;0.000159;
332.300000;0.000159;
332.400000;0.000159;
332.500000;0.000159;
332.600000;0.000159;
332.700000;0.000159;
332.800000;0.000159;
332.900000;0.000159;
333.000000;0.000159;
333.100000;0.000159;
333.200000;0.000159;
333.300000;0.000159;
333.400000;0.000159;
333.500000;0.000159;
333.600000;0.000159;
333.700000;0.000159;
333.800000;0.000159;
333.900000;0.000159;
334.000000;0.000159;
334.100000;0.000159;
334.200000;0.000159;
334.300000;0.000159;
334.400000;0.000159;
334.500000;0.000159;
334.600000;0.000159;
334.700000;0.000159;
334.800000;0.000159;
334.900000;0.000159;
335.000000;0.000159;
335.100000;0.000159;
335.200000;0.000159;
335.300000;0.000159;
335.400000;0.000159;
335.500000;0.000159;
335.600000;0.000159;
335.700000;0.000159;
335.800000;0.000159;
335.900000;0.000159;
336.000000;0.000159;
336.100000;0.000159;
336.200000;0.000159;
336.300000;0.000159;
336.400000;0.000159;
336.500000;0.000159;
336.600000;0.000159;
336.700000;0.000159;
336.800000;0.000159;
336.900000;0.000159;
337.000000;0.000159;
337.100000;0.000159;
337.200000;0.000159;
337.300000;0.000159;
337.400000;0.000159;
337.500000;0.000159;
337.600000;0.000159;
337.700000;0.000159;
337.800000;0.000159;
337.900000;0.000159;
338.000000;0.000159;
338.100000;0.000159;
338.200000;0.000159;
338.300000;0.000159;
338.400000;0.000159;
338.500000;0.000159;
338.600000;0.000159;
338.700000;0.000159;
338.800000;0.000159;
338.900000;0.000159;
339.000000;0.000159;
339.100000;0.000159;
339.200000;0.000159;
339.300000;0.000159;
339.400000;0.000159;
339.500000;0.000159;
339.600000;0.000159;
339.700000;0.000159;
339.800000;0.000159;
339.900000;0.000159;
340.000000;0.000159;
340.100000;0.000159;
340.200000;0.000159;
340.300000;0.000159;
340.400000;0.000159;
340.500000;0.000159;
340.600000;0.000159;
340.700000;0.000159;
340.800000;0.000159;
340.900000;0.000159;
341.000000;0.000159;
341.100000;0.000159;
341.200000;0.000159;
341.300000;0.000159;
341.400000;0.000159;
341.500000;0.000159;
341.600000;0.000159;
341.700000;0.000159;
341.800000;0.000159;
341.900000;0.000159;
342.000000;0.000159;
342.100000;0.000159;
342.200000;0.000159;
342.300000;0.000159;
342.400000;0.000159;
342.500000;0.000159;
342.600000;0.000159;
342.700000;0.000159;
342.800000;0.000159;
342.900000;0.000159;
343.000000;0.000159;
343.100000;0.000159;
343.200000;0.000159;
343.300000;0.000159;
343.400000;0.000159;
343.500000;0.000159;
343.600000;0.000159;
343.700000;0.000159;
343.800000;0.000159;
343.900000;0.000159;
344.000000;0.000159;
344.100000;0.000159;
344.200000;0.000159;
344.300000;0.000159;
344.400000;0.000159;
344.500000;0.000159;
344.600000;0.000159;
344.700000;0.000159;
344.800000;0.000159;
344.900000;0.000159;
345.000000;0.000159;
345.100000;0.000159;
345.200000;0.000159;
345.300000;0.000159;
345.400000;0.000159;
345.500000;0.000159;
345.600000;0.000159;
345.700000;0.000159;
345.800000;0.000159;
345.900000;0.000159;
346.000000;0.000159;
346.100000;0.000159;
346.200000;0.000159;
346.300000;0.000159;
346.400000;0.000159;
346.500000;0.000159;
346.600000;0.000159;
346.700000;0.000159;
346.800000;0.000159;
346.900000;0.000159;
347.000000;0.000159;
347.100000;0.000159;
347.200000;0.000159;
347.300000;0.000159;
347.400000;0.000159;
347.500000;0.000159;
347.600000;0.000159;
347.700000;0.000159;
347.800000;0.000159;
347.900000;0.000159;
348.000000;0.000159;
348.100000;0.000159;
348.200000;0.000159;
348.300000;0.000159;
348.400000;0.000159;
348.500000;0.000159;
348.600000;0.000159;
348.700000;0.000159;
348.800000;0.000159;
348.900000;0.000159;
349.000000;0.000159;
349.100000;0.000159;
349.200000;0.000159;
349.300000;0.000159;
349.400000;0.000159;
349.500000;0.000159;
349.600000;0.000159;
349.700000;0.000159;
349.800000;0.000159;
349.900000;0.000159;
350.000000;0.000159;
350.100000;0.000159;
350.200000;0.000159;
350.300000;0.000159;
350.400000;0.000159;
350.500000;0.000159;
350.600000;0.000159;
350.700000;0.000159;
350.800000;0.000159;
350.900000;0.000159;
351.000000;0.000159;
351.100000;0.000159;
351.200000;0.000159;
351.300000;0.000159;
351.400000;0.000159;
351.500000;0.000159;
351.600000;0.000159;
351.700000;0.000159;
351.800000;0.000159;
351.900000;0.000159;
352.000000;0.000159;
352.100000;0.000159;
352.200000;0.000159;
352.300000;0.000159;
352.400000;0.000159;
352.500000;0.000159;
352.600000;0.000159;
352.700000;0.000159;
352.800000;0.000159;
352.900000;0.000159;
353.000000;0.000159;
353.100000;0.000159;
353.200000;0.000159;
353.300000;0.000159;
353.400000;0.000159;
353.500000;0.000159;
353.600000;0.000159;
353.700000;0.000159;
353.800000;0.000159;
353.900000;0.000159;
354.000000;0.000159;
354.100000;0.000159;
354.200000;0.000159;
354.300000;0.000159;
354.400000;0.000159;
354.500000;0.000159;
354.600000;0.000159;
354.700000;0.000159;
354.800000;0.000159;
354.900000;0.000159;
355.000000;0.000159;
355.100000;0.000159;
355.200000;0.000159;
355.300000;0.000159;
355.400000;0.000159;
355.500000;0.000159;
355.600000;0.000159;
355.700000;0.000159;
355.800000;0.000159;
355.900000;0.000159;
356.000000;0.000159;
356.100000;0.000159;
356.200000;0.000159;
356.300000;0.000159;
356.400000;0.000159;
356.500000;0.000159;
356.600000;0.000159;
356.700000;0.000159;
356.800000;0.000159;
356.900000;0.000159;
357.000000;0.000159;
357.100000;0.000159;
357.200000;0.000159;
357.300000;0.000159;
357.400000;0.000159;
357.500000;0.000159;
357.600000;0.000159;
357.700000;0.000159;
357.800000;0.000159;
357.900000;0.000159;
358.000000;0.000159;
358.100000;0.000159;
358.200000;0.000159;
358.300000;0.000159;
358.400000;0.000159;
358.500000;0.000159;
358.600000;0.000159;
358.700000;0.000159;
358.800000;0.000159;
358.900000;0.000159;
359.000000;0.000159;
359.100000;0.000159;
359.200000;0.000159;
359.300000;0.000159;
359.400000;0.000159;
359.500000;0.000159;
359.600000;0.000159;
359.700000;0.000159;
359.800000;0.000159;
359.900000;0.000159;
360.000000;0.000159;
360.100000;0.000159;
360.200000;0.000159;
360.300000;0.000159;
360.400000;0.000159;
360.500000;0.000159;
360.600000;0.000159;
360.700000;0.000159;
360.800000;0.000159;
360.900000;0.000159;
361.000000;0.000159;
361.100000;0.000159;
361.200000;0.000159;
361.300000;0.000159;
361.400000;0.000159;
361.500000;0.000159;
361.600000;0.000159;
361.700000;0.000159;
361.800000;0.000159;
361.900000;0.000159;
362.000000;0.000159;
362.100000;0.000159;
362.200000;0.000159;
362.300000;0.000159;
362.400000;0.000159;
362.500000;0.000159;
362.600000;0.000159;
362.700000;0.000159;
362.800000;0.000159;
362.900000;0.000159;
363.000000;0.000159;
363.100000;0.000159;
363.200000;0.000159;
363.300000;0.000159;
363.400000;0.000159;
363.500000;0.000159;
363.600000;0.000159;
363.700000;0.000159;
363.800000;0.000159;
363.900000;0.000159;
