t;0.120000;0.118125;0.116250;0.114375;0.112500;0.110625;0.108750;0.106875;0.105000;0.103125;0.101250;0.099375;0.097500;0.095625;0.093750;0.091875;0.090000;0.088125;0.086250;0.084375;0.082500;0.080625;0.078750;0.076875;0.075000;0.073125;0.071250;0.069375;0.067500;0.065625;0.063750;0.061875;0.060000;0.058125;0.056250;0.054375;0.052500;0.050625;0.048750;0.046875;0.045000;0.043125;0.041250;0.039375;0.037500;0.035625;0.033750;0.031875;0.030000;0.028125;0.026250;0.024375;0.022500;0.020625;0.018750;0.016875;0.015000;0.013125;0.011250;0.009375;0.007500;0.005625;0.003750;0.001875;0.0;
0.000000;0.0;
0.100000;0.0;
0.200000;0.0;
0.300000;0.0;
0.400000;0.0;
0.500000;0.0;
0.600000;0.0;
0.700000;0.0;
0.800000;0.0;
0.900000;0.0;
1.000000;0.0;
1.100000;0.0;
1.200000;0.0;
1.300000;0.0;
1.400000;0.0;
1.500000;0.0;
1.600000;0.0;
1.700000;0.0;
1.800000;0.0;
1.900000;0.0;
2.000000;0.0;
2.100000;0.0;
2.200000;0.0;
2.300000;0.0;
2.400000;0.0;
2.500000;0.0;
2.600000;0.0;
2.700000;0.0;
2.800000;0.0;
2.900000;0.0;
3.000000;0.0;
3.100000;0.0;
3.200000;0.0;
3.300000;0.0;
3.400000;0.0;
3.500000;0.0;
3.600000;0.0;
3.700000;0.0;
3.800000;0.0;
3.900000;0.0;
4.000000;0.0;
4.102000;0.0;
4.202000;0.0;
4.302000;0.0;
4.402000;0.0;
4.502000;0.0;
4.602000;0.0;
4.702000;0.0;
4.802000;0.0;
4.902000;0.0;
5.002000;0.0;
5.102000;0.0;
5.202000;0.0;
5.302000;0.0;
5.402000;0.0;
5.502000;0.0;
5.602000;0.0;
5.702000;0.0;
5.802000;0.0;
5.902000;0.0;
6.002000;0.0;
6.102000;0.0;
6.202000;0.0;
6.302000;0.0;
6.402000;0.0;
6.502000;0.0;
6.602000;0.0;
6.702000;0.0;
6.802000;0.0;
6.902000;0.0;
7.002000;0.0;
7.102000;0.0;
7.202000;0.0;
7.302000;0.0;
7.402000;0.0;
7.502000;0.0;
7.602000;0.0;
7.702000;0.0;
7.802000;0.0;
7.902000;0.0;
8.002000;0.0;
8.102000;0.0;
8.202000;0.0;
8.302000;0.0;
8.402000;0.0;
8.502000;0.0;
8.602000;0.0;
8.702000;0.0;
8.802000;0.0;
8.902000;0.0;
9.002000;0.0;
9.102000;0.0;
9.202000;0.0;
9.302000;0.0;
9.400000;0.0;
9.500000;0.0;
9.600000;0.0;
9.700000;0.0;
9.800000;0.0;
9.900000;0.0;
10.000000;0.0;
10.100000;0.0;
10.200000;0.0;
10.300000;0.0;
10.400000;0.0;
10.500000;0.0;
10.600000;0.0;
10.700000;0.0;
10.800000;0.0;
10.900000;0.0;
11.000000;0.0;
11.100000;0.0;
11.200000;0.0;
11.300000;0.0;
11.400000;0.0;
11.500000;0.0;
11.600000;0.0;
11.700000;0.0;
11.800000;0.0;
11.900000;0.0;
12.000000;0.0;
12.100000;0.0;
12.200000;0.0;
12.300000;0.0;
12.400000;0.0;
12.500000;0.0;
12.600000;0.0;
12.700000;0.0;
12.800000;0.0;
12.900000;0.0;
13.000000;0.0;
13.100000;0.0;
13.200000;0.0;
13.300000;0.0;
13.400000;0.0;
13.500000;0.0;
13.600000;0.0;
13.700000;0.0;
13.800000;0.0;
13.900000;0.0;
14.000000;0.0;
14.100000;0.0;
14.200000;0.0;
14.300000;0.0;
14.400000;0.0;
14.500000;0.0;
14.600000;0.0;
14.700000;0.0;
14.800000;0.0;
14.900000;0.0;
15.000000;0.0;
15.100000;0.0;
15.200000;0.0;
15.300000;0.0;
15.400000;0.0;
15.500000;0.0;
15.600000;0.0;
15.700000;0.0;
15.800000;0.0;
15.900000;0.0;
16.000000;0.0;
16.100000;0.0;
16.200000;0.0;
16.300000;0.0;
16.400000;0.0;
16.500000;0.0;
16.600000;0.0;
16.700000;0.0;
16.800000;0.0;
16.900000;0.0;
17.000000;0.0;
17.100000;0.0;
17.200000;0.0;
17.300000;0.0;
17.400000;0.0;
17.500000;0.0;
17.600000;0.0;
17.700000;0.0;
17.800000;0.0;
17.900000;0.0;
18.000000;0.0;
18.100000;0.0;
18.200000;0.0;
18.300000;0.0;
18.400000;0.0;
18.500000;0.0;
18.600000;0.0;
18.700000;0.0;
18.800000;0.0;
18.900000;0.0;
19.000000;0.0;
19.100000;0.0;
19.200000;0.0;
19.300000;0.0;
19.400000;0.0;
19.500000;0.0;
19.600000;0.0;
19.700000;0.0;
19.800000;0.0;
19.900000;0.0;
20.000000;0.0;
20.102000;0.0;
20.202000;0.0;
20.302000;0.0;
20.402000;0.0;
20.502000;0.0;
20.602000;0.0;
20.702000;0.0;
20.802000;0.0;
20.902000;0.0;
21.002000;0.0;
21.102000;0.0;
21.202000;0.0;
21.302000;0.0;
21.402000;0.0;
21.502000;0.0;
21.602000;0.0;
21.702000;0.0;
21.802000;0.0;
21.902000;0.0;
22.002000;0.0;
22.102000;0.0;
22.202000;0.0;
22.302000;0.0;
22.402000;0.0;
22.502000;0.0;
22.602000;0.0;
22.702000;0.0;
22.802000;0.0;
22.902000;0.0;
23.002000;0.0;
23.102000;0.0;
23.202000;0.0;
23.302000;0.0;
23.402000;0.0;
23.502000;0.0;
23.602000;0.0;
23.702000;0.0;
23.802000;0.0;
