t;y = 0.012 m;y = 0.007 m;y = 0.002 m;
4.700000;0.000000;0.000000;0.000000;
4.800000;0.000000;0.000000;0.000000;
4.905000;0.000000;0.000000;0.000022;
5.005000;0.000031;0.000010;0.000466;
5.105000;0.002562;0.002243;0.002330;
5.205000;0.005471;0.004884;0.004590;
5.305000;0.008316;0.008223;0.006025;
5.405000;0.011127;0.011944;0.006918;
5.505000;0.013879;0.017208;0.005958;
5.605000;0.019358;0.017384;0.007070;
5.705000;0.023831;0.020197;0.006274;
5.805000;0.033927;0.019569;0.002772;
5.905000;0.037113;0.021395;0.003059;
6.005000;0.046837;0.016496;0.003333;
6.105000;0.057429;0.010283;0.003592;
6.205000;0.071478;0.000000;0.003838;
6.305000;0.074923;0.000000;0.004071;
6.405000;0.078533;0.000000;0.004292;
6.505000;0.082124;0.000000;0.004502;
6.605000;0.085725;0.000000;0.004701;
6.705000;0.089265;0.000000;0.004891;
6.805000;0.092768;0.000000;0.005073;
6.905000;0.096233;0.000000;0.005245;
7.005000;0.099660;0.000000;0.005410;
7.105000;0.103048;0.000000;0.005568;
7.205000;0.106397;0.000000;0.005718;
7.305000;0.109706;0.000000;0.005976;
7.405000;0.112975;0.000000;0.006643;
7.505000;0.116203;0.000000;0.007758;
7.605000;0.119390;0.000000;0.009427;
7.705000;0.122536;0.000000;0.010000;
7.805000;0.125639;0.000000;0.010000;
7.905000;0.128701;0.000000;0.010000;
8.005000;0.131720;0.000000;0.010000;
8.105000;0.134696;0.000000;0.010000;
8.205000;0.137629;0.000000;0.010000;
8.305000;0.140519;0.000000;0.010000;
8.405000;0.143366;0.000000;0.010000;
8.500000;0.146031;0.000000;0.010000;
8.600000;0.148792;0.000000;0.010000;
8.700000;0.151511;0.000000;0.010000;
8.800000;0.154185;0.000000;0.010000;
8.900000;0.156808;0.000000;0.010000;
9.000000;0.159508;0.000000;0.010000;
9.100000;0.162526;0.000000;0.010000;
9.200000;0.165860;0.000000;0.010000;
9.300000;0.169541;0.000000;0.010000;
9.400000;0.173632;0.000000;0.010000;
9.500000;0.177346;0.000000;0.010000;
9.600000;0.181229;0.000000;0.010000;
9.700000;0.187459;0.000000;0.010000;
9.800000;0.192745;0.000000;0.010000;
9.900000;0.197401;0.000000;0.010000;
10.000000;0.204406;0.000000;0.010000;
10.100000;0.210085;0.000000;0.010000;
10.200000;0.214744;0.000000;0.010000;
10.300000;0.222163;0.000000;0.010000;
10.400000;0.227139;0.000000;0.010000;
10.500000;0.233311;0.000000;0.010000;
10.600000;0.238225;0.000000;0.010000;
10.700000;0.242760;0.000000;0.010000;
10.800000;0.247672;0.000000;0.010000;
10.900000;0.252698;0.000000;0.010000;
11.000000;0.262135;0.000000;0.010000;
11.100000;0.267926;0.000000;0.010000;
11.200000;0.273288;0.000000;0.010000;
11.300000;0.278653;0.000000;0.010000;
11.400000;0.283754;0.000000;0.010000;
11.500000;0.287286;0.000000;0.010000;
11.600000;0.290000;0.000000;0.010000;
11.700000;0.290000;0.000000;0.010000;
11.800000;0.290000;0.000000;0.010000;
11.900000;0.290000;0.000000;0.010000;
12.000000;0.290000;0.000000;0.010000;
12.100000;0.290000;0.000000;0.010000;
12.200000;0.290000;0.000000;0.010000;
12.300000;0.290000;0.000000;0.010000;
12.400000;0.290000;0.000000;0.010000;
12.500000;0.290000;0.000000;0.010000;
12.600000;0.290000;0.000000;0.010000;
12.700000;0.290000;0.000000;0.010000;
12.800000;0.290000;0.000000;0.010000;
12.900000;0.290000;0.000000;0.010000;
13.000000;0.290000;0.000000;0.010000;
13.100000;0.290000;0.000000;0.010000;
13.200000;0.290000;0.000000;0.010000;
13.300000;0.290000;0.000000;0.010000;
13.400000;0.290000;0.000000;0.010000;
13.500000;
