t;y = 0.012 m;y = 0.007 m;y = 0.002 m;
4.700000;0.000000;0.000000;0.000000;
4.800000;0.000000;0.000000;0.000000;
4.905000;0.000000;0.000000;5788810.036466;
5.005000;240636314.364576;46310480.291729;5788810.036466;
5.105000;240636314.364576;183058246.572754;130985818.617151;
5.205000;240636314.364576;183058246.572754;130985818.617151;
5.305000;240636314.364576;211192419.609619;107210262.204389;
5.405000;240636314.364576;240636314.364576;85077784.843465;
5.505000;240636314.364576;303236413.670045;46310480.291729;
5.605000;303236413.670045;240636314.364576;46310480.291729;
5.705000;336299472.983876;240636314.364576;30079539.295572;
5.805000;479423921.093888;183058246.572754;5788810.036466;
5.905000;479423921.093888;183058246.572754;5788810.036466;
6.005000;597342368.164626;107210262.204389;5788810.036466;
6.105000;723601254.558268;46310480.291729;5788810.036466;
6.205000;904037186.423370;0.000000;5788810.036466;
6.305000;904037186.423370;0.000000;5788810.036466;
6.405000;904037186.423370;0.000000;5788810.036466;
6.505000;904037186.423370;0.000000;5788810.036466;
6.605000;904037186.423370;0.000000;5788810.036466;
6.705000;904037186.423370;0.000000;5788810.036466;
6.805000;904037186.423370;0.000000;5788810.036466;
6.905000;904037186.423370;0.000000;5788810.036466;
7.005000;904037186.423370;0.000000;5788810.036466;
7.105000;904037186.423370;0.000000;5788810.036466;
7.205000;904037186.423370;0.000000;5788810.036466;
7.305000;904037186.423370;0.000000;5788810.036466;
7.405000;904037186.423370;0.000000;5788810.036466;
7.505000;904037186.423370;0.000000;5788810.036466;
7.605000;904037186.423370;0.000000;5788810.036466;
7.705000;904037186.423370;0.000000;5788810.036466;
7.805000;904037186.423370;0.000000;5788810.036466;
7.905000;904037186.423370;0.000000;5788810.036466;
8.005000;904037186.423370;0.000000;5788810.036466;
8.105000;904037186.423370;0.000000;5788810.036466;
8.205000;904037186.423370;0.000000;5788810.036466;
8.305000;904037186.423370;0.000000;5788810.036466;
8.405000;904037186.423370;0.000000;5788810.036466;
8.500000;904037186.423370;0.000000;5788810.036466;
8.600000;904037186.423370;0.000000;5788810.036466;
8.700000;904037186.423370;0.000000;5788810.036466;
8.800000;904037186.423370;0.000000;5788810.036466;
8.900000;904037186.423370;0.000000;5788810.036466;
9.000000;904037186.423370;0.000000;5788810.036466;
9.100000;904037186.423370;0.000000;5788810.036466;
9.200000;904037186.423370;0.000000;5788810.036466;
9.300000;904037186.423370;0.000000;5788810.036466;
9.400000;904037186.423370;0.000000;5788810.036466;
9.500000;904037186.423370;0.000000;5788810.036466;
9.600000;904037186.423370;0.000000;5788810.036466;
9.700000;904037186.423370;0.000000;5788810.036466;
9.800000;904037186.423370;0.000000;5788810.036466;
9.900000;904037186.423370;0.000000;5788810.036466;
10.000000;904037186.423370;0.000000;5788810.036466;
10.100000;904037186.423370;0.000000;5788810.036466;
10.200000;904037186.423370;0.000000;5788810.036466;
10.300000;904037186.423370;0.000000;5788810.036466;
10.400000;904037186.423370;0.000000;5788810.036466;
10.500000;904037186.423370;0.000000;5788810.036466;
10.600000;904037186.423370;0.000000;5788810.036466;
10.700000;904037186.423370;0.000000;5788810.036466;
10.800000;904037186.423370;0.000000;5788810.036466;
10.900000;904037186.423370;0.000000;5788810.036466;
11.000000;904037186.423370;0.000000;5788810.036466;
11.100000;904037186.423370;0.000000;5788810.036466;
11.200000;904037186.423370;0.000000;5788810.036466;
11.300000;904037186.423370;0.000000;5788810.036466;
11.400000;904037186.423370;0.000000;5788810.036466;
11.500000;904037186.423370;0.000000;5788810.036466;
11.600000;904037186.423370;0.000000;5788810.036466;
11.700000;904037186.423370;0.000000;5788810.036466;
11.800000;904037186.423370;0.000000;5788810.036466;
11.900000;904037186.423370;0.000000;5788810.036466;
12.000000;904037186.423370;0.000000;5788810.036466;
12.100000;904037186.423370;0.000000;5788810.036466;
12.200000;904037186.423370;0.000000;5788810.036466;
12.300000;904037186.423370;0.000000;5788810.036466;
12.400000;904037186.423370;0.000000;5788810.036466;
12.500000;904037186.423370;0.000000;5788810.036466;
12.600000;904037186.423370;0.000000;5788810.036466;
12.700000;904037186.423370;0.000000;5788810.036466;
12.800000;904037186.423370;0.000000;5788810.036466;
12.900000;904037186.423370;0.000000;5788810.036466;
