t;0.015000;0.012500;0.010000;0.007500;0.005000;0.002500;0.0;
0.000000;0.0;
0.100000;0.0;
0.200000;0.0;
0.300000;0.0;
0.400000;0.0;
0.500000;0.0;
0.600000;0.0;
0.700000;0.0;
0.800000;0.0;
0.900000;0.0;
1.000000;0.0;
1.100000;0.0;
1.200000;0.0;
1.300000;0.0;
1.400000;0.0;
1.500000;0.0;
1.600000;0.0;
1.700000;0.0;
1.800000;0.0;
1.900000;0.0;
2.000000;0.0;
2.100000;0.0;
2.200000;0.0;
2.300000;0.0;
2.400000;0.0;
2.500000;0.0;
2.600000;0.0;
2.700000;0.0;
2.800000;0.0;
2.900000;0.0;
3.000000;0.0;
3.100000;0.0;
3.200000;0.0;
3.300000;0.0;
3.400000;0.0;
3.500000;0.0;
3.600000;0.0;
3.700000;0.0;
3.800000;0.0;
3.900000;0.0;
4.000000;0.0;
4.100000;0.0;
4.200000;0.0;
4.300000;0.0;
4.400000;0.0;
4.500000;0.0;
4.600000;0.0;
4.700000;0.0;
4.800000;0.0;
4.905000;0.0;
5.005000;0.0;
5.105000;0.0;
5.205000;0.0;
5.305000;0.0;
5.405000;0.0;
5.505000;0.0;
5.605000;0.0;
5.705000;0.0;
5.805000;0.0;
5.905000;0.0;
6.005000;0.0;
6.105000;0.0;
6.205000;0.0;
6.305000;0.0;
6.405000;0.0;
6.505000;0.0;
6.605000;0.0;
6.705000;0.0;
6.805000;0.0;
6.905000;0.0;
7.005000;0.0;
7.105000;0.0;
7.205000;0.0;
7.305000;0.0;
7.405000;0.0;
7.505000;0.0;
7.605000;0.0;
7.705000;0.0;
7.805000;0.0;
7.905000;0.0;
8.005000;0.0;
8.105000;0.0;
8.205000;0.0;
8.305000;0.0;
8.405000;0.0;
8.500000;0.0;
8.600000;0.0;
8.700000;0.0;
8.800000;0.0;
8.900000;0.0;
9.000000;0.0;
9.100000;0.0;
9.200000;0.0;
9.300000;0.0;
9.400000;0.0;
9.500000;0.0;
9.600000;0.0;
9.700000;0.0;
9.800000;0.0;
9.900000;0.0;
10.000000;0.0;
10.100000;0.0;
10.200000;0.0;
10.300000;0.0;
10.400000;0.0;
10.500000;0.0;
10.600000;0.0;
10.700000;0.0;
10.800000;0.0;
10.900000;0.0;
11.000000;0.0;
11.100000;0.0;
11.200000;0.0;
11.300000;0.0;
11.400000;0.0;
11.500000;0.0;
11.600000;0.0;
11.700000;0.0;
11.800000;0.0;
11.900000;0.0;
12.000000;0.0;
12.100000;0.0;
12.200000;0.0;
12.300000;0.0;
12.400000;0.0;
12.500000;0.0;
12.600000;0.0;
12.700000;0.0;
12.800000;0.0;
12.900000;0.0;
13.000000;0.0;
13.100000;0.0;
13.200000;0.0;
13.300000;0.0;
13.400000;0.0;
13.500000;0.0;
13.600000;0.0;
13.700000;0.0;
