t;y = 0.012 m;y = 0.007 m;y = 0.002 m;
4.700000;0.000000;0.000000;0.000000;
4.800000;0.000000;0.000000;0.000000;
4.900000;0.000000;0.000000;0.000000;
4.905000;0.000000;0.000000;0.000000;
4.910000;0.000000;0.000000;0.000000;
4.915000;0.000000;0.000000;0.000000;
4.920000;0.000000;0.000000;0.000000;
4.925000;0.000000;0.000000;0.000000;
4.930000;0.000000;0.000000;0.000000;
4.935000;0.000000;0.000000;0.000000;
4.940000;0.000000;0.000000;0.000000;
4.945000;0.000000;0.000000;0.000000;
4.950000;0.000000;0.000000;0.000000;
4.955000;0.000000;0.000000;0.000000;
4.960000;0.000000;0.000000;0.000000;
4.965000;0.000000;0.000000;0.000000;
4.970000;0.000000;0.000000;0.000000;
4.975000;0.000000;0.000000;0.000000;
4.980000;0.000000;0.000000;0.000000;
4.985000;0.000000;0.000000;0.000000;
4.990000;0.000000;0.000000;0.000000;
4.995000;0.000000;0.000000;0.000000;
5.000000;0.000000;0.000000;0.000000;
5.005000;0.000000;0.000000;0.000000;
5.010000;0.000000;0.000000;0.000000;
5.015000;0.000000;0.000000;0.000000;
5.020000;0.000000;0.000000;0.000000;
5.025000;0.000000;0.000000;0.000000;
5.030000;0.000000;0.000000;0.000000;
5.035000;0.000000;0.000000;0.000000;
5.040000;0.000000;0.000000;0.000000;
5.045000;0.000000;0.000000;0.000000;
5.050000;0.000000;0.000000;0.000000;
5.055000;0.000000;0.000000;0.000000;
5.060000;0.000000;0.000000;0.000000;
5.065000;0.000000;0.000000;0.000000;
5.070000;0.000000;0.000000;0.000000;
5.075000;0.000000;0.000000;0.000000;
5.080000;0.000000;0.000000;0.000000;
5.085000;0.000000;0.000000;0.000000;
5.090000;0.000000;0.000000;0.000000;
5.095000;0.000000;0.000000;0.000000;
5.100000;0.000000;0.000000;0.000000;
5.105000;0.000000;0.000000;0.000000;
5.110000;0.000000;0.000000;0.000000;
5.115000;0.000000;0.000000;0.000000;
5.120000;0.000000;0.000000;0.000000;
5.125000;0.000000;0.000000;0.000000;
5.130000;0.000000;0.000000;0.000000;
5.135000;0.000000;0.000000;0.000000;
5.140000;0.000000;0.000000;0.000000;
5.145000;0.000000;0.000000;0.000000;
5.150000;0.000000;0.000000;0.000000;
5.155000;0.000000;0.000000;0.000000;
5.160000;0.000000;0.000000;0.000000;
5.165000;0.000000;0.000000;0.000000;
5.170000;0.000000;0.000000;0.000000;
5.175000;0.000000;0.000000;0.000000;
5.180000;0.000000;0.000000;0.000000;
5.185000;0.000000;0.000000;0.000000;
5.190000;0.000000;0.000000;0.000000;
5.195000;0.000000;0.000000;0.000000;
5.200000;0.000000;0.000000;0.000000;
5.205000;0.000000;0.000000;0.000000;
5.210000;0.000000;0.000000;0.000000;
5.215000;0.000000;0.000000;0.000000;
5.220000;0.000000;0.000000;0.000000;
5.225000;0.000000;0.000000;0.000000;
5.230000;0.000000;0.000000;0.000000;
5.235000;0.000000;0.000000;0.000000;
5.240000;0.000000;0.000000;0.000000;
5.245000;0.000000;0.000000;0.000000;
5.250000;0.000000;0.000000;0.000000;
5.255000;0.000000;0.000000;0.000000;
5.260000;0.000000;0.000000;0.000000;
5.265000;0.000000;0.000000;0.000000;
5.270000;0.000000;0.000000;0.000000;
5.275000;0.000000;0.000000;0.000000;
5.280000;0.000000;0.000000;0.000000;
5.285000;0.000000;0.000000;0.000000;
5.290000;0.000000;0.000000;0.000000;
5.295000;0.000000;0.000000;0.000000;
5.300000;0.000000;0.000000;-0.000461;
5.305000;0.000000;0.000000;-0.000467;
5.310000;0.000000;0.000000;-0.000472;
5.315000;0.000000;0.000000;-0.000477;
5.320000;0.000000;0.000000;-0.000483;
5.325000;0.000000;0.000000;-0.000488;
5.330000;0.000000;0.000000;-0.000493;
5.335000;0.000000;0.000000;-0.000499;
5.340000;0.000000;0.000000;-0.000504;
5.345000;0.000000;0.000000;-0.000509;
5.350000;0.000000;0.000000;-0.000514;
5.355000;0.000000;0.000000;-0.000519;
5.360000;0.000000;0.000000;-0.000524;
5.365000;0.000000;0.000000;-0.000530;
5.370000;0.000000;0.000000;-0.000535;
5.375000;0.000000;0.000000;-0.000540;
5.380000;0.000000;0.000000;-0.000545;
5.385000;0.000000;0.000000;-0.000550;
5.390000;0.000000;0.000000;-0.000554;
5.395000;0.000000;0.000000;-0.000559;
5.400000;0.000000;0.000000;-0.000564;
5.405000;0.000000;0.000000;-0.000569;
5.410000;0.000000;0.000000;-0.000573;
5.415000;0.000000;0.000000;-0.000577;
5.420000;0.000000;0.000000;-0.000582;
5.425000;0.000000;0.000000;-0.000586;
5.430000;0.000000;0.000000;-0.000591;
5.435000;0.000000;0.000000;-0.000595;
5.440000;0.000000;0.000000;-0.000600;
5.445000;0.000000;0.000000;-0.000604;
5.450000;0.000000;0.000000;-0.000608;
5.455000;0.000000;0.000000;-0.000613;
5.460000;0.000000;0.000000;-0.000617;
5.465000;0.000000;0.000000;-0.000622;
5.470000;0.000000;0.000000;-0.000626;
5.475000;0.000000;0.000000;-0.000630;
5.480000;0.000000;0.000000;0.000000;
5.485000;0.000000;0.000000;0.000000;
5.490000;0.000000;0.000000;0.000000;
5.495000;0.000000;0.000000;0.000000;
5.500000;0.000000;0.000000;0.000000;
5.505000;0.000000;0.000000;0.000000;
5.510000;0.000000;0.000000;0.000000;
5.515000;0.000000;0.000000;0.000000;
5.520000;0.000000;0.000000;0.000000;
5.525000;0.000000;0.000000;0.000000;
5.530000;0.000000;0.000000;0.000000;
5.535000;0.000000;0.000000;0.000000;
5.540000;0.000000;0.000000;0.000000;
5.545000;0.000000;0.000000;0.000000;
5.550000;0.000000;0.000000;0.000000;
5.555000;0.000000;-0.000537;0.000000;
5.560000;0.000000;-0.000540;0.000000;
5.565000;0.000000;-0.000543;0.000000;
5.570000;0.000000;-0.000546;0.000000;
5.575000;0.000000;-0.000549;0.000000;
5.580000;0.000000;-0.000552;0.000000;
5.585000;0.000000;-0.000555;0.000000;
5.590000;0.000000;-0.000557;0.000000;
5.595000;0.000000;-0.000560;0.000000;
5.600000;0.000000;-0.000563;0.000000;
5.605000;0.000000;-0.000566;0.000000;
5.610000;0.000000;-0.000569;0.000000;
5.615000;0.000000;-0.000572;0.000000;
5.620000;0.000000;-0.000575;0.000000;
5.625000;0.000000;-0.000578;0.000000;
5.630000;0.000000;-0.000581;0.000000;
5.635000;0.000000;-0.000583;0.000000;
5.640000;0.000000;-0.000586;0.000000;
5.645000;0.000000;0.000000;0.000000;
5.650000;0.000000;0.000000;0.000000;
5.655000;0.000000;0.000000;0.000000;
5.660000;0.000000;0.000000;0.000000;
5.665000;0.000000;0.000000;0.000000;
5.670000;0.000000;0.000000;0.000000;
5.675000;0.000000;0.000000;0.000000;
5.680000;0.000000;0.000000;0.000000;
5.685000;0.000000;0.000000;0.000000;
5.690000;0.000000;0.000000;0.000000;
5.695000;0.000000;0.000000;0.000000;
5.700000;0.000000;0.000000;0.000000;
5.705000;0.000000;-0.000876;0.000000;
5.710000;0.000000;-0.000879;0.000000;
5.715000;0.000000;-0.000882;0.000000;
5.720000;0.000000;-0.000885;0.000000;
5.725000;0.000000;-0.000888;0.000000;
5.730000;0.000000;-0.000891;0.000000;
5.735000;0.000000;-0.000895;0.000000;
5.740000;0.000000;-0.000898;0.000000;
5.745000;0.000000;-0.000901;0.000000;
5.750000;0.000000;-0.000904;0.000000;
5.755000;0.000000;-0.000908;0.000000;
5.760000;0.000000;0.000000;0.000000;
5.765000;0.000000;0.000000;0.000000;
5.770000;0.000000;0.000000;0.000000;
5.775000;0.000000;0.000000;0.000000;
5.780000;0.000000;0.000000;0.000000;
5.785000;0.000000;0.000000;0.000000;
5.790000;0.000000;0.000000;0.000000;
5.795000;0.000000;0.000000;0.000000;
5.800000;0.000000;0.000000;0.000000;
5.805000;0.000000;0.000000;0.000000;
5.810000;0.000000;0.000000;0.000000;
5.815000;0.000000;0.000000;0.000000;
5.820000;0.000000;0.000000;0.000000;
5.825000;0.000000;0.000000;0.000000;
5.830000;0.000000;0.000000;0.000000;
5.835000;0.000000;0.000000;0.000000;
5.840000;0.000000;0.000000;0.000000;
5.845000;0.000000;0.000000;0.000000;
5.850000;0.000000;0.000000;0.000000;
5.855000;0.000000;0.000000;0.000000;
5.860000;0.000000;0.000000;0.000000;
5.865000;0.000000;0.000000;0.000000;
5.870000;0.000000;0.000000;0.000000;
5.875000;0.000000;0.000000;0.000000;
5.880000;0.000000;0.000000;0.000000;
5.885000;0.000000;0.000000;0.000000;
5.890000;0.000000;0.000000;0.000000;
5.895000;0.000000;0.000000;0.000000;
5.900000;0.000000;0.000000;0.000000;
5.905000;0.000000;0.000000;0.000000;
5.910000;0.000000;0.000000;0.000000;
5.915000;0.000000;0.000000;0.000000;
5.920000;0.000000;0.000000;0.000000;
5.925000;0.000000;0.000000;0.000000;
5.930000;0.000000;0.000000;0.000000;
5.935000;0.000000;0.000000;0.000000;
5.940000;0.000000;0.000000;0.000000;
5.945000;0.000000;-0.001035;0.000000;
5.950000;0.000000;-0.001037;0.000000;
5.955000;0.000000;-0.001039;0.000000;
5.960000;0.000000;-0.001041;0.000000;
5.965000;0.000000;-0.001043;0.000000;
5.970000;0.000000;-0.001046;0.000000;
5.975000;0.000000;-0.001048;0.000000;
5.980000;0.000000;-0.001051;0.000000;
5.985000;0.000000;-0.001053;0.000000;
5.990000;0.000000;-0.001056;0.000000;
5.995000;0.000000;-0.001057;0.000000;
6.000000;0.000000;-0.001059;0.000000;
6.005000;0.000000;-0.001061;0.000000;
6.010000;0.000000;-0.001063;0.000000;
6.015000;0.000000;-0.001065;0.000000;
6.020000;0.000000;-0.001067;0.000000;
6.025000;0.000000;-0.001070;0.000000;
6.030000;0.000000;-0.001072;0.000000;
6.035000;0.000000;-0.001075;0.000000;
6.040000;0.000000;0.000000;0.000000;
6.045000;0.000000;0.000000;0.000000;
6.050000;0.000000;0.000000;0.000000;
6.055000;0.000000;0.000000;0.000000;
6.060000;0.000000;0.000000;0.000000;
6.065000;0.000000;0.000000;0.000000;
6.070000;0.000000;0.000000;0.000000;
6.075000;0.000000;0.000000;0.000000;
6.080000;0.000000;0.000000;0.000000;
6.085000;0.000000;0.000000;0.000000;
6.090000;0.000000;0.000000;0.000000;
6.095000;0.000000;0.000000;0.000000;
6.100000;0.000000;0.000000;0.000000;
6.105000;0.000000;0.000000;0.000000;
6.110000;0.000000;0.000000;0.000000;
6.115000;0.000000;-0.001160;0.000000;
6.120000;0.000000;-0.001161;0.000000;
6.125000;0.000000;-0.001162;0.000000;
6.130000;0.000000;-0.001164;0.000000;
6.135000;0.000000;-0.001165;0.000000;
6.140000;0.000000;-0.001167;0.000000;
6.145000;0.000000;-0.001169;0.000000;
6.150000;0.000000;-0.001172;0.000000;
6.155000;0.000000;0.000000;0.000000;
6.160000;0.000000;0.000000;0.000000;
6.165000;0.000000;0.000000;0.000000;
6.170000;0.000000;0.000000;0.000000;
6.175000;0.000000;0.000000;0.000000;
6.180000;0.000000;0.000000;0.000000;
6.185000;0.000000;0.000000;0.000000;
6.190000;0.000000;0.000000;0.000000;
6.195000;0.000000;0.000000;0.000000;
6.200000;0.000000;0.000000;0.000000;
6.205000;0.000000;0.000000;0.000000;
6.210000;0.000000;0.000000;0.000000;
6.215000;0.000000;0.000000;0.000000;
6.220000;0.000000;0.000000;0.000000;
6.225000;0.000000;0.000000;0.000000;
6.230000;0.000000;0.000000;0.000000;
6.235000;0.000000;0.000000;0.000000;
6.240000;0.000000;0.000000;0.000000;
6.245000;0.000000;0.000000;0.000000;
6.250000;0.000000;0.000000;0.000000;
6.255000;0.000000;0.000000;0.000000;
6.260000;0.000000;0.000000;0.000000;
6.265000;0.000000;0.000000;0.000000;
6.270000;0.000000;0.000000;0.000000;
6.275000;0.000000;0.000000;0.000000;
6.280000;0.000000;0.000000;0.000000;
6.285000;0.000000;0.000000;0.000000;
6.290000;0.000000;0.000000;0.000000;
6.295000;0.000000;0.000000;0.000000;
6.300000;0.000000;0.000000;0.000000;
6.305000;0.000000;0.000000;0.000000;
6.310000;0.000000;0.000000;0.000000;
6.315000;0.000000;0.000000;0.000000;
6.320000;0.000000;0.000000;0.000000;
6.325000;0.000000;0.000000;0.000000;
6.330000;0.000000;0.000000;0.000000;
6.335000;0.000000;0.000000;0.000000;
6.340000;0.000000;0.000000;0.000000;
6.345000;0.000000;0.000000;0.000000;
6.350000;0.000000;0.000000;0.000000;
6.355000;0.000000;0.000000;0.000000;
6.360000;0.000000;0.000000;0.000000;
6.365000;0.000000;0.000000;0.000000;
6.370000;0.000000;0.000000;0.000000;
6.375000;0.000000;0.000000;0.000000;
6.380000;0.000000;0.000000;0.000000;
6.385000;0.000000;0.000000;0.000000;
6.390000;0.000000;0.000000;0.000000;
6.395000;0.000000;0.000000;0.000000;
6.400000;0.000000;0.000000;0.000000;
6.405000;0.000000;0.000000;0.000000;
6.410000;0.000000;0.000000;0.000000;
6.415000;0.000000;0.000000;0.000000;
6.420000;0.000000;0.000000;0.000000;
6.425000;0.000000;0.000000;0.000000;
6.430000;0.000000;0.000000;0.000000;
6.435000;0.000000;0.000000;0.000000;
6.440000;0.000000;0.000000;0.000000;
6.445000;0.000000;0.000000;0.000000;
6.450000;0.000000;0.000000;0.000000;
6.455000;0.000000;0.000000;0.000000;
6.460000;0.000000;0.000000;0.000000;
6.465000;0.000000;0.000000;0.000000;
6.470000;0.000000;0.000000;0.000000;
6.475000;0.000000;0.000000;0.000000;
6.480000;0.000000;0.000000;0.000000;
6.485000;0.000000;0.000000;0.000000;
6.490000;0.000000;0.000000;0.000000;
6.495000;0.000000;0.000000;0.000000;
6.500000;0.000000;0.000000;0.000000;
6.505000;0.000000;0.000000;0.000000;
6.510000;0.000000;0.000000;0.000000;
6.515000;0.000000;0.000000;0.000000;
6.520000;0.000000;0.000000;0.000000;
6.525000;0.000000;0.000000;0.000000;
6.530000;0.000000;0.000000;0.000000;
6.535000;0.000000;0.000000;0.000000;
6.540000;0.000000;0.000000;0.000000;
6.545000;0.000000;0.000000;0.000000;
6.550000;0.000000;0.000000;0.000000;
6.555000;0.000000;0.000000;0.000000;
6.560000;0.000000;0.000000;0.000000;
6.565000;0.000000;0.000000;0.000000;
6.570000;0.000000;0.000000;0.000000;
6.575000;0.000000;0.000000;0.000000;
6.580000;0.000000;0.000000;0.000000;
6.585000;0.000000;0.000000;0.000000;
6.590000;0.000000;0.000000;0.000000;
6.595000;0.000000;0.000000;0.000000;
6.600000;0.000000;0.000000;0.000000;
6.605000;0.000000;0.000000;0.000000;
6.610000;0.000000;0.000000;0.000000;
6.615000;0.000000;0.000000;0.000000;
6.620000;0.000000;0.000000;0.000000;
6.625000;0.000000;0.000000;0.000000;
6.630000;0.000000;0.000000;0.000000;
6.635000;0.000000;0.000000;0.000000;
6.640000;0.000000;0.000000;0.000000;
6.645000;0.000000;0.000000;0.000000;
6.650000;0.000000;0.000000;0.000000;
6.655000;0.000000;0.000000;0.000000;
6.660000;0.000000;0.000000;0.000000;
6.665000;0.000000;0.000000;0.000000;
6.670000;0.000000;0.000000;0.000000;
6.675000;0.000000;0.000000;0.000000;
6.680000;0.000000;0.000000;0.000000;
6.685000;0.000000;0.000000;0.000000;
6.690000;0.000000;0.000000;0.000000;
6.695000;0.000000;0.000000;0.000000;
6.700000;0.000000;0.000000;0.000000;
6.705000;0.000000;0.000000;0.000000;
6.710000;0.000000;0.000000;0.000000;
6.715000;0.000000;0.000000;0.000000;
6.720000;0.000000;0.000000;0.000000;
6.725000;0.000000;0.000000;0.000000;
6.730000;0.000000;0.000000;0.000000;
6.735000;0.000000;0.000000;0.000000;
6.740000;0.000000;0.000000;0.000000;
6.745000;0.000000;0.000000;0.000000;
6.750000;0.000000;0.000000;0.000000;
6.755000;0.000000;0.000000;0.000000;
6.760000;0.000000;0.000000;0.000000;
6.765000;0.000000;0.000000;0.000000;
6.770000;0.000000;0.000000;0.000000;
6.775000;0.000000;0.000000;0.000000;
6.780000;0.000000;0.000000;0.000000;
6.785000;0.000000;0.000000;0.000000;
6.790000;0.000000;0.000000;0.000000;
6.795000;0.000000;0.000000;0.000000;
6.800000;0.000000;0.000000;0.000000;
6.805000;0.000000;0.000000;0.000000;
6.810000;0.000000;0.000000;0.000000;
6.815000;0.000000;0.000000;0.000000;
6.820000;0.000000;0.000000;0.000000;
6.825000;0.000000;0.000000;0.000000;
6.830000;0.000000;0.000000;0.000000;
6.835000;0.000000;0.000000;0.000000;
6.840000;0.000000;0.000000;0.000000;
6.845000;0.000000;0.000000;0.000000;
6.850000;0.000000;0.000000;0.000000;
6.855000;0.000000;0.000000;0.000000;
6.860000;0.000000;0.000000;0.000000;
6.865000;0.000000;0.000000;0.000000;
6.870000;0.000000;0.000000;0.000000;
6.875000;0.000000;0.000000;0.000000;
6.880000;0.000000;0.000000;0.000000;
6.885000;0.000000;0.000000;0.000000;
6.890000;0.000000;0.000000;0.000000;
6.895000;0.000000;0.000000;0.000000;
6.900000;0.000000;0.000000;0.000000;
6.905000;0.000000;0.000000;0.000000;
6.910000;0.000000;0.000000;0.000000;
6.915000;0.000000;0.000000;0.000000;
6.920000;0.000000;0.000000;0.000000;
6.925000;0.000000;0.000000;0.000000;
6.930000;0.000000;0.000000;0.000000;
6.935000;0.000000;0.000000;0.000000;
6.940000;0.000000;0.000000;0.000000;
6.945000;0.000000;0.000000;0.000000;
6.950000;0.000000;0.000000;0.000000;
6.955000;0.000000;0.000000;0.000000;
6.960000;0.000000;0.000000;0.000000;
6.965000;0.000000;0.000000;0.000000;
6.970000;0.000000;0.000000;0.000000;
6.975000;0.000000;0.000000;0.000000;
6.980000;0.000000;0.000000;0.000000;
6.985000;0.000000;0.000000;0.000000;
6.990000;0.000000;0.000000;0.000000;
6.995000;0.000000;0.000000;0.000000;
7.000000;0.000000;0.000000;0.000000;
7.005000;0.000000;0.000000;0.000000;
7.010000;0.000000;0.000000;0.000000;
7.015000;0.000000;0.000000;0.000000;
7.020000;0.000000;0.000000;0.000000;
7.025000;0.000000;0.000000;0.000000;
7.030000;0.000000;0.000000;0.000000;
7.035000;0.000000;0.000000;0.000000;
7.040000;0.000000;0.000000;0.000000;
7.045000;0.000000;0.000000;0.000000;
7.050000;0.000000;0.000000;0.000000;
7.055000;0.000000;0.000000;0.000000;
7.060000;0.000000;0.000000;0.000000;
7.065000;0.000000;0.000000;0.000000;
7.070000;0.000000;0.000000;0.000000;
7.075000;0.000000;0.000000;0.000000;
7.080000;0.000000;0.000000;0.000000;
7.085000;0.000000;0.000000;0.000000;
7.090000;0.000000;0.000000;0.000000;
7.095000;0.000000;0.000000;0.000000;
7.100000;0.000000;0.000000;0.000000;
7.105000;0.000000;0.000000;0.000000;
7.110000;0.000000;0.000000;0.000000;
7.115000;0.000000;0.000000;0.000000;
7.120000;0.000000;0.000000;0.000000;
7.125000;0.000000;0.000000;0.000000;
7.130000;0.000000;0.000000;0.000000;
7.135000;0.000000;0.000000;0.000000;
7.140000;0.000000;0.000000;0.000000;
7.145000;0.000000;0.000000;0.000000;
7.150000;0.000000;0.000000;0.000000;
7.155000;0.000000;0.000000;0.000000;
7.160000;0.000000;0.000000;0.000000;
7.165000;0.000000;0.000000;0.000000;
7.170000;0.000000;0.000000;0.000000;
7.175000;0.000000;0.000000;0.000000;
7.180000;0.000000;0.000000;0.000000;
7.185000;0.000000;0.000000;0.000000;
7.190000;0.000000;0.000000;0.000000;
7.195000;0.000000;0.000000;0.000000;
7.200000;0.000000;0.000000;0.000000;
7.205000;0.000000;0.000000;0.000000;
7.210000;0.000000;0.000000;0.000000;
7.215000;0.000000;0.000000;0.000000;
7.220000;0.000000;0.000000;0.000000;
7.225000;0.000000;0.000000;0.000000;
7.230000;0.000000;0.000000;0.000000;
7.235000;0.000000;0.000000;0.000000;
7.240000;0.000000;0.000000;0.000000;
7.245000;0.000000;0.000000;0.000000;
7.250000;0.000000;0.000000;0.000000;
7.255000;0.000000;0.000000;0.000000;
7.260000;0.000000;0.000000;0.000000;
7.265000;0.000000;0.000000;0.000000;
7.270000;0.000000;0.000000;0.000000;
7.275000;0.000000;0.000000;0.000000;
7.280000;0.000000;0.000000;0.000000;
7.285000;0.000000;0.000000;0.000000;
7.290000;0.000000;0.000000;0.000000;
7.295000;0.000000;0.000000;0.000000;
7.300000;0.000000;0.000000;0.000000;
7.305000;0.000000;0.000000;0.000000;
7.310000;0.000000;0.000000;0.000000;
7.315000;0.000000;0.000000;0.000000;
7.320000;0.000000;0.000000;0.000000;
7.325000;0.000000;0.000000;0.000000;
7.330000;0.000000;0.000000;0.000000;
7.335000;0.000000;0.000000;0.000000;
7.340000;0.000000;0.000000;0.000000;
7.345000;0.000000;0.000000;0.000000;
7.350000;0.000000;0.000000;0.000000;
7.355000;0.000000;0.000000;0.000000;
7.360000;0.000000;0.000000;0.000000;
7.365000;0.000000;0.000000;0.000000;
7.370000;0.000000;0.000000;0.000000;
7.375000;0.000000;0.000000;0.000000;
7.380000;0.000000;0.000000;0.000000;
7.385000;0.000000;0.000000;0.000000;
7.390000;0.000000;0.000000;0.000000;
7.395000;0.000000;0.000000;0.000000;
7.400000;0.000000;0.000000;0.000000;
7.405000;0.000000;0.000000;0.000000;
7.410000;0.000000;0.000000;0.000000;
7.415000;0.000000;0.000000;0.000000;
7.420000;0.000000;0.000000;0.000000;
7.425000;0.000000;0.000000;0.000000;
7.430000;0.000000;0.000000;0.000000;
7.435000;0.000000;0.000000;0.000000;
7.440000;0.000000;0.000000;0.000000;
7.445000;0.000000;0.000000;0.000000;
7.450000;0.000000;0.000000;0.000000;
7.455000;0.000000;0.000000;0.000000;
7.460000;0.000000;0.000000;0.000000;
7.465000;0.000000;0.000000;0.000000;
7.470000;0.000000;0.000000;0.000000;
7.475000;0.000000;0.000000;0.000000;
7.480000;0.000000;0.000000;0.000000;
7.485000;0.000000;0.000000;0.000000;
7.490000;0.000000;0.000000;0.000000;
7.495000;0.000000;0.000000;0.000000;
7.500000;0.000000;0.000000;0.000000;
7.505000;0.000000;0.000000;0.000000;
7.510000;0.000000;0.000000;0.000000;
7.515000;0.000000;0.000000;0.000000;
7.520000;0.000000;0.000000;0.000000;
7.525000;0.000000;0.000000;0.000000;
7.530000;0.000000;0.000000;0.000000;
7.535000;0.000000;0.000000;0.000000;
7.540000;0.000000;0.000000;0.000000;
7.545000;0.000000;0.000000;0.000000;
7.550000;0.000000;0.000000;0.000000;
7.555000;0.000000;0.000000;0.000000;
7.560000;0.000000;0.000000;0.000000;
7.565000;0.000000;0.000000;0.000000;
7.570000;0.000000;0.000000;0.000000;
7.575000;0.000000;0.000000;0.000000;
7.580000;0.000000;0.000000;0.000000;
7.585000;0.000000;0.000000;0.000000;
7.590000;0.000000;0.000000;0.000000;
7.595000;0.000000;0.000000;0.000000;
7.600000;0.000000;0.000000;0.000000;
7.605000;0.000000;0.000000;0.000000;
7.610000;0.000000;0.000000;0.000000;
7.615000;0.000000;0.000000;0.000000;
7.620000;0.000000;0.000000;0.000000;
7.625000;0.000000;0.000000;0.000000;
7.630000;0.000000;0.000000;0.000000;
7.635000;0.000000;0.000000;0.000000;
7.640000;0.000000;0.000000;0.000000;
7.645000;0.000000;0.000000;0.000000;
7.650000;0.000000;0.000000;0.000000;
7.655000;0.000000;0.000000;0.000000;
7.660000;0.000000;0.000000;0.000000;
7.665000;0.000000;0.000000;0.000000;
7.670000;0.000000;0.000000;0.000000;
7.675000;0.000000;0.000000;0.000000;
7.680000;0.000000;0.000000;0.000000;
7.685000;0.000000;0.000000;0.000000;
7.690000;0.000000;0.000000;0.000000;
7.695000;0.000000;0.000000;0.000000;
7.700000;0.000000;0.000000;0.000000;
7.705000;0.000000;0.000000;0.000000;
7.710000;0.000000;0.000000;0.000000;
7.715000;0.000000;0.000000;0.000000;
7.720000;0.000000;0.000000;0.000000;
7.725000;0.000000;0.000000;0.000000;
7.730000;0.000000;0.000000;0.000000;
7.735000;0.000000;0.000000;0.000000;
7.740000;0.000000;0.000000;0.000000;
7.745000;0.000000;0.000000;0.000000;
7.750000;0.000000;0.000000;0.000000;
7.755000;0.000000;0.000000;0.000000;
7.760000;0.000000;0.000000;0.000000;
7.765000;0.000000;0.000000;0.000000;
7.770000;0.000000;0.000000;0.000000;
7.775000;0.000000;0.000000;0.000000;
7.780000;0.000000;0.000000;0.000000;
7.785000;0.000000;0.000000;0.000000;
7.790000;0.000000;0.000000;0.000000;
7.795000;0.000000;0.000000;0.000000;
7.800000;0.000000;0.000000;0.000000;
7.805000;0.000000;0.000000;0.000000;
7.810000;0.000000;0.000000;0.000000;
7.815000;0.000000;0.000000;0.000000;
7.820000;0.000000;0.000000;0.000000;
7.825000;0.000000;0.000000;0.000000;
7.830000;0.000000;0.000000;0.000000;
7.835000;0.000000;0.000000;0.000000;
7.840000;0.000000;0.000000;0.000000;
7.845000;0.000000;0.000000;0.000000;
7.850000;0.000000;0.000000;0.000000;
7.855000;0.000000;0.000000;0.000000;
7.860000;0.000000;0.000000;0.000000;
7.865000;0.000000;0.000000;0.000000;
7.870000;0.000000;0.000000;0.000000;
7.875000;0.000000;0.000000;0.000000;
7.880000;0.000000;0.000000;0.000000;
7.885000;0.000000;0.000000;0.000000;
7.890000;0.000000;0.000000;0.000000;
7.895000;0.000000;0.000000;0.000000;
7.900000;0.000000;0.000000;0.000000;
7.905000;0.000000;0.000000;0.000000;
7.910000;0.000000;0.000000;0.000000;
7.915000;0.000000;0.000000;0.000000;
7.920000;0.000000;0.000000;0.000000;
7.925000;0.000000;0.000000;0.000000;
7.930000;0.000000;0.000000;0.000000;
7.935000;0.000000;0.000000;0.000000;
7.940000;0.000000;0.000000;0.000000;
7.945000;0.000000;0.000000;0.000000;
