t;y = 0.012 m;y = 0.007 m;y = 0.002 m;
4.700000;0.000000;0.000000;0.000000;
4.800000;0.000000;0.000000;0.000000;
4.905000;0.000000;0.000000;0.000022;
5.005000;0.000031;0.000010;0.000466;
5.105000;0.002562;0.002243;0.002330;
5.205000;0.005471;0.004884;0.004590;
5.305000;0.008316;0.008223;0.006025;
5.405000;0.011127;0.011944;0.006918;
5.505000;0.013879;0.017208;0.005958;
5.605000;0.019358;0.017384;0.007070;
5.705000;0.023831;0.020197;0.006274;
5.805000;0.033927;0.019569;0.002772;
5.905000;0.037113;0.021395;0.003059;
6.005000;0.046837;0.016496;0.003333;
6.105000;0.057429;0.010283;0.003592;
6.205000;0.071478;0.000000;0.003838;
6.305000;0.074923;0.000000;0.004071;
6.405000;0.078533;0.000000;0.004292;
6.505000;0.082124;0.000000;0.004502;
6.605000;0.085725;0.000000;0.004701;
6.705000;0.089265;0.000000;0.004891;
6.805000;0.092768;0.000000;0.005073;
6.905000;0.096233;0.000000;0.005245;
7.005000;0.099660;0.000000;0.005410;
7.105000;0.103048;0.000000;0.005568;
7.205000;0.106397;0.000000;0.005718;
7.305000;0.109706;0.000000;0.005718;
7.405000;0.112975;0.000000;0.005718;
7.505000;0.116203;0.000000;0.005718;
7.605000;0.119390;0.000000;0.005718;
7.705000;0.122536;0.000000;0.005718;
7.805000;0.125639;0.000000;0.005718;
7.905000;0.128701;0.000000;0.005718;
8.005000;0.131720;0.000000;0.005718;
8.105000;0.134696;0.000000;0.005718;
8.205000;0.137629;0.000000;0.005718;
8.305000;0.140519;0.000000;0.005718;
8.405000;0.143366;0.000000;0.005718;
8.500000;0.146031;0.000000;0.005718;
8.600000;0.148792;0.000000;0.005718;
8.700000;0.151511;0.000000;0.005718;
8.800000;0.154185;0.000000;0.005718;
8.900000;0.156807;0.000000;0.005718;
9.000000;0.159078;0.000000;0.005718;
9.100000;0.161114;0.000000;0.005718;
9.200000;0.162930;0.000000;0.005718;
9.300000;0.164525;0.000000;0.005718;
9.400000;0.165882;0.000000;0.005718;
9.500000;0.167251;0.000000;0.005718;
9.600000;0.167343;0.000000;0.005718;
9.700000;0.167888;0.000000;0.005718;
9.800000;0.168187;0.000000;0.005718;
9.900000;0.168440;0.000000;0.005718;
10.000000;0.168985;0.000000;0.005718;
10.100000;0.169300;0.000000;0.005718;
10.200000;0.169300;0.000000;0.005718;
10.300000;0.170083;0.000000;0.005718;
10.400000;0.170100;0.000000;0.005718;
10.500000;0.170476;0.000000;0.005718;
10.600000;0.170476;0.000000;0.005718;
10.700000;0.170476;0.000000;0.005718;
10.800000;0.170476;0.000000;0.005718;
10.900000;0.170476;0.000000;0.005718;
11.000000;0.171612;0.000000;0.005718;
11.100000;0.171612;0.000000;0.005718;
11.200000;0.171612;0.000000;0.005718;
11.300000;0.171612;0.000000;0.005718;
11.400000;0.171612;0.000000;0.005718;
11.500000;0.171612;0.000000;0.005718;
11.600000;0.171612;0.000000;0.005718;
11.700000;0.171612;0.000000;0.005718;
11.800000;0.171612;0.000000;0.005718;
11.900000;0.171612;0.000000;0.005718;
12.000000;0.171612;0.000000;0.005718;
12.100000;0.171612;0.000000;0.005718;
12.200000;0.171612;0.000000;0.005718;
12.300000;0.171612;0.000000;0.005718;
12.400000;0.171612;0.000000;0.005718;
12.500000;0.171612;0.000000;0.005718;
12.600000;0.171612;0.000000;0.005718;
12.700000;0.171612;0.000000;0.005718;
12.800000;0.171612;0.000000;0.005718;
12.900000;0.171612;0.000000;0.005718;
13.000000;0.171612;0.000000;0.005718;
13.100000;0.171612;0.000000;0.005718;
13.200000;0.171612;0.000000;0.005718;
13.300000;0.171612;0.000000;0.005718;
13.400000;0.171612;0.000000;0.005718;
13.500000;
