t;y = 0.012 m;y = 0.007 m;y = 0.002 m;
4.700000;0.000000;0.000000;0.000000;
4.800000;0.000000;0.000000;0.000000;
4.905000;0.000000;0.000000;0.000000;
5.005000;0.000000;0.000000;0.000000;
5.105000;0.000000;0.000000;0.000000;
5.205000;0.000000;0.000000;0.000000;
5.305000;0.000000;0.000000;0.000000;
5.405000;0.000000;0.000000;0.000000;
5.505000;0.000000;0.000000;0.000000;
5.605000;0.000000;0.000000;0.000000;
5.705000;0.000000;0.000000;0.000000;
5.805000;0.000000;0.000000;0.000000;
5.905000;0.000000;0.000000;0.000000;
6.005000;0.000000;0.000000;0.000000;
6.105000;0.000000;0.000000;0.000000;
6.205000;0.000000;0.000000;0.000000;
6.305000;0.000000;0.000000;0.000000;
6.405000;0.000000;0.000000;0.000000;
6.505000;0.000000;0.000000;0.000000;
6.605000;0.000000;0.000000;0.000000;
6.705000;0.000000;0.000000;0.000000;
6.805000;0.000000;0.000000;0.000000;
6.905000;0.000000;0.000000;0.000000;
7.005000;0.000000;0.000000;0.000000;
7.105000;0.000000;0.000000;0.000000;
7.205000;0.000000;0.000000;0.000000;
7.305000;0.000000;0.000000;0.000258;
7.405000;0.000000;0.000000;0.000925;
7.505000;0.000000;0.000000;0.002040;
7.605000;0.000000;0.000000;0.003709;
7.705000;0.000000;0.000000;0.004282;
7.805000;0.000000;0.000000;0.004282;
7.905000;0.000000;0.000000;0.004282;
8.005000;0.000000;0.000000;0.004282;
8.105000;0.000000;0.000000;0.004282;
8.205000;0.000000;0.000000;0.004282;
8.305000;0.000000;0.000000;0.004282;
8.405000;0.000000;0.000000;0.004282;
8.500000;0.000000;0.000000;0.004282;
8.600000;0.000000;0.000000;0.004282;
8.700000;0.000000;0.000000;0.004282;
8.800000;0.000000;0.000000;0.004282;
8.900000;0.000001;0.000000;0.004282;
9.000000;0.000430;0.000000;0.004282;
9.100000;0.001412;0.000000;0.004282;
9.200000;0.002929;0.000000;0.004282;
9.300000;0.005016;0.000000;0.004282;
9.400000;0.007749;0.000000;0.004282;
9.500000;0.010095;0.000000;0.004282;
9.600000;0.013886;0.000000;0.004282;
9.700000;0.019572;0.000000;0.004282;
9.800000;0.024558;0.000000;0.004282;
9.900000;0.028961;0.000000;0.004282;
10.000000;0.035421;0.000000;0.004282;
10.100000;0.040784;0.000000;0.004282;
10.200000;0.045444;0.000000;0.004282;
10.300000;0.052081;0.000000;0.004282;
10.400000;0.057039;0.000000;0.004282;
10.500000;0.062835;0.000000;0.004282;
10.600000;0.067749;0.000000;0.004282;
10.700000;0.072284;0.000000;0.004282;
10.800000;0.077196;0.000000;0.004282;
10.900000;0.082222;0.000000;0.004282;
11.000000;0.090523;0.000000;0.004282;
11.100000;0.096314;0.000000;0.004282;
11.200000;0.101676;0.000000;0.004282;
11.300000;0.107041;0.000000;0.004282;
11.400000;0.112142;0.000000;0.004282;
11.500000;0.115674;0.000000;0.004282;
11.600000;0.118388;0.000000;0.004282;
11.700000;0.118388;0.000000;0.004282;
11.800000;0.118388;0.000000;0.004282;
11.900000;0.118388;0.000000;0.004282;
12.000000;0.118388;0.000000;0.004282;
12.100000;0.118388;0.000000;0.004282;
12.200000;0.118388;0.000000;0.004282;
12.300000;0.118388;0.000000;0.004282;
12.400000;0.118388;0.000000;0.004282;
12.500000;0.118388;0.000000;0.004282;
12.600000;0.118388;0.000000;0.004282;
12.700000;0.118388;0.000000;0.004282;
12.800000;0.118388;0.000000;0.004282;
12.900000;0.118388;0.000000;0.004282;
13.000000;0.118388;0.000000;0.004282;
13.100000;0.118388;0.000000;0.004282;
13.200000;0.118388;0.000000;0.004282;
13.300000;0.118388;0.000000;0.004282;
13.400000;0.118388;0.000000;0.004282;
13.500000;
